,ID,YEAR,MONTH,DAY,HOUR,MINUTE,LATITUDE,LONGITUDE,EQ_MAGNITUDE,EQ_DEPTH,TS_INTENSITY
0,12,-330,,,,,40,25.0,7.0,,
1,481,1764,2.0,11.0,,,51,-2.583,,,
2,71,859,,,,,36,36.25,,,3.0
3,186,1580,1.0,,,,40,128.0,,,1.0
4,5,-1300,,,,,39,26.24,6.0,,5.0
5,22,-47,9.0,,,,37,119.5,,,
6,174,1556,10.0,21.0,,,37,126.0,,,0.5
7,255,1641,12.0,21.0,,,38,-28.1,,,
8,427,1747,3.0,,,,33,139.8,,,0.5
9,219,1606,1.0,23.0,,,31,140.0,,,
10,480,1763,9.0,18.0,,,50,-2.466,,,
11,368,1704,,,,,33,136.0,,,1.0
12,470,1761,8.0,14.0,,,49,-2.585,,,
13,472,1762,5.0,26.0,,,60,5.332999999999999,,,
14,277,1653,,,,,38,-27.1,,,
15,302,1668,11.0,23.0,,,38,-28.1,,,
16,403,1732,,,,,33,139.767,,,
17,97,1099,11.0,11.0,,,50,-5.483,,,
18,81,975,10.0,26.0,,,41,28.98,,,3.0
19,130,1407,8.0,23.0,,,38,125.7,,,0.0
20,347,1693,2.0,13.0,,,64,-19.683,,,
21,457,1755,11.0,5.0,,,54,-1.21,,,
22,375,1706,5.0,5.0,,,28,-16.641,,,
23,331,1681,6.0,26.0,,,37,129.5,,,
24,269,1650,9.0,29.0,,,36,25.396,6.3,,6.0
25,62,792,4.0,30.0,,,45,11.0,,,3.0
26,319,1676,,,,,38,-27.066,,,1.0
27,370,1704,1.0,,,,34,138.6,,,
28,159,1519,9.0,24.0,,,36,126.0,,,0.0
29,135,1434,8.0,6.0,,,37,126.0,,,0.5
30,224,1609,1.0,19.0,,,51,0.466,,,
31,176,1562,7.0,25.0,,,32,130.6,,,
32,473,1762,9.0,27.0,,,51,0.1,,,
33,21,46,,,,,36,25.396,6.2,,3.0
34,495,1767,11.0,28.0,,,51,-0.08,,,
35,460,1756,2.0,27.0,,,51,-4.122,,,
36,249,1636,7.0,31.0,,,35,129.05,,,0.0
37,405,1732,11.0,,,,39,20.0,,,2.0
38,398,1726,,,,,10,-64.3,,,
39,46,551,4.0,,,,38,22.3,7.1,,4.0
40,32,315,,,,,31,35.5,,,3.0
41,428,1747,,,,,13,123.2,,,
42,420,1742,3.0,23.0,,,-36,-73.0,,,
43,4,-1365,,,,,35,35.8,,,6.0
44,392,1722,10.0,,,,-6,106.829,,,0.0
45,500,1770,,,,,-5,102.0,7.0,,0.5
46,67,842,10.0,24.0,,,49,-2.5,,,
47,298,1667,11.0,30.0,,,38,27.1,6.6,,2.0
48,87,1039,2.0,2.0,,,38,27.3,6.8,,
49,445,1752,4.0,28.0,,,40,-8.7,,,
50,461,1756,3.0,29.0,,,38,-9.1,,,
51,463,1757,7.0,15.0,,,49,-6.32,,,
52,251,1640,4.0,4.0,,,50,5.7,,,
53,108,1273,9.0,,,,41,19.7,6.5,,3.0
54,8,-525,,,,,33,35.37,,,3.0
55,7,-590,,,,,33,35.22,,,6.0
56,72,863,7.0,10.0,,,37,138.0,7.0,,2.0
57,433,1750,,,,,10,-64.1,,,
58,171,1545,2.0,7.0,,,34,139.0,,,
59,468,1761,3.0,31.0,12.0,1.0,34,-13.0,8.5,,2.0
60,386,1715,12.0,29.0,,,33,131.7,6.6,,
61,144,1498,7.0,9.0,,,34,137.7,6.4,,
62,465,1757,8.0,24.0,,,-6,107.0,7.5,,-0.5
63,285,1659,11.0,11.0,,,-6,129.125,,,0.0
64,278,1653,7.0,,,,13,121.6,,,1.0
65,422,1744,,,,,17,121.0,,,1.0
66,397,1725,3.0,27.0,,,-16,-72.7,,50.0,1.5
67,256,1642,9.0,4.0,,,35,140.6,6.7,,1.0
68,115,1332,2.0,12.0,,,40,28.9,6.8,,3.0
69,340,1688,3.0,1.0,,,17,-76.5,,,
70,295,1667,,,,,25,125.5,6.7,,1.0
71,151,1509,6.0,17.0,,,31,121.5,,,0.0
72,416,1738,7.0,19.0,,,36,24.4,6.5,,3.0
73,406,1732,12.0,4.0,,,35,140.8,6.5,,1.0
74,404,1732,2.0,25.0,,,16,-99.9,,,1.5
75,385,1715,8.0,23.0,0.0,,-17,-70.8,7.5,80.0,
76,384,1711,12.0,20.0,,,34,134.0,6.7,,1.0
77,381,1710,3.0,6.0,,,-4,129.9,,,1.5
78,380,1708,11.0,28.0,,,-3,128.15,,,2.0
79,379,1708,2.0,13.0,,,34,137.0,7.0,,1.0
80,365,1700,9.0,12.0,,,36,126.5,6.5,,1.0
81,355,1698,12.0,22.0,,,33,131.7,6.4,,
82,335,1687,7.0,12.0,,,-32,-70.7,7.5,,
83,330,1681,6.0,12.0,,,37,129.5,,,
84,318,1675,3.0,,,,13,121.0,,,1.0
85,316,1674,5.0,6.0,,,-3,128.2,6.0,,0.0
86,312,1673,8.0,12.0,,,1,127.52,,,1.0
87,309,1672,4.0,,,,40,26.0,6.5,,
88,307,1670,12.0,17.0,,,35,141.0,6.4,,1.0
89,288,1661,1.0,8.0,,,23,120.1,6.0,,1.5
90,283,1657,12.0,,,,-3,128.0,,,1.0
91,268,1649,12.0,9.0,,,35,126.0,6.5,,1.0
92,262,1646,4.0,5.0,,,41,28.98,,,4.0
93,258,1643,7.0,25.0,,,35,129.5,6.5,,1.0
94,254,1640,9.0,16.0,,,23,117.0,,,2.0
95,243,1629,8.0,1.0,,,-4,129.9,,,3.0
96,238,1627,9.0,14.0,,,18,121.6,8.0,,3.5
97,235,1619,5.0,1.0,,,32,130.6,6.4,,
98,168,1539,11.0,24.0,,,16,-88.5,,,
99,160,1520,4.0,4.0,,,33,136.3,7.0,,1.0
100,154,1510,9.0,21.0,,,34,135.4,6.7,,1.0
101,136,1448,9.0,19.0,,,37,138.2,7.0,,2.0
102,133,1433,11.0,7.0,,,34,139.5,7.1,,1.0
103,131,1408,1.0,21.0,,,33,136.9,7.0,,1.0
104,128,1403,12.0,,,,33,136.5,7.0,,1.0
105,114,1331,8.0,15.0,,,33,135.2,7.0,,
106,106,1257,10.0,9.0,,,35,139.5,7.0,,1.0
107,105,1257,10.0,9.0,,,39,144.0,7.5,,2.0
108,104,1241,5.0,22.0,,,35,139.4,7.0,,1.0
109,101,1222,5.0,,,,34,33.0,6.6,,4.0
110,499,1769,8.0,29.0,,,32,132.0,7.4,,1.0
111,497,1768,7.0,22.0,,,26,127.5,6.5,,1.0
112,496,1768,6.0,22.0,,,-4,152.8,7.5,,1.0
113,494,1767,11.0,22.0,,,22,113.55,,,2.0
114,492,1767,4.0,24.0,6.0,,14,-61.0,,,
115,476,1763,3.0,11.0,,,41,142.5,7.8,,1.0
116,474,1762,10.0,31.0,5.0,,38,138.7,6.6,,1.0
117,453,1754,9.0,7.0,,,-3,128.5,,,0.0
118,449,1754,8.0,18.0,,,-3,128.5,6.5,,0.0
119,434,1750,,,,,18,93.633,,,4.0
120,93,1088,6.0,10.0,,,40,143.0,7.0,,1.5
121,79,922,,,,,33,136.7,7.0,,1.0
122,69,850,11.0,27.0,,,39,139.9,7.0,,1.0
123,64,803,12.0,19.0,,,36,35.6,,,3.0
124,55,704,8.0,2.0,,,33,136.7,7.0,,2.0
125,54,701,5.0,12.0,,,35,135.4,7.0,,1.0
126,41,447,1.0,26.0,,,40,28.5,7.3,,4.0
127,29,173,6.0,28.0,,,37,120.0,,,1.0
128,27,142,,,,,36,28.0,7.0,,4.0
129,23,62,,,,,35,25.1,6.9,,3.0
130,459,1755,11.0,18.0,,,42,-70.3,,,
131,490,1766,10.0,21.0,9.0,,10,-64.17,7.5,,
132,475,1763,1.0,29.0,9.0,,40,142.0,7.4,,2.0
133,466,1759,10.0,30.0,,,33,35.5,,,4.0
134,462,1757,7.0,9.0,23.0,45.0,38,-28.08,,,
135,452,1754,9.0,1.0,7.0,0.0,16,-99.2,,,2.0
136,443,1751,10.0,18.0,19.0,,18,-70.7,7.3,,
137,431,1749,8.0,12.0,1.0,,14,120.993,,,
138,421,1742,11.0,18.0,,,51,157.0,7.0,,1.5
139,415,1737,12.0,24.0,,,-43,-74.0,8.0,,
140,394,1723,2.0,18.0,2.0,,38,20.5,7.0,,3.0
141,393,1722,12.0,27.0,16.0,30.0,37,-7.6,,,
142,387,1716,9.0,24.0,,,14,120.993,,,
143,373,1705,11.0,26.0,,,-18,-70.2,,,3.0
144,345,1690,4.0,16.0,,,17,-61.5,8.0,,
145,339,1688,7.0,10.0,11.0,45.0,38,26.9,7.0,,2.0
146,329,1681,3.0,10.0,,,-18,-70.35,7.5,,
147,325,1678,6.0,18.0,1.0,45.0,-9,-79.0,8.4,40.0,2.5
148,323,1677,12.0,7.0,11.0,30.0,14,120.5,,,1.0
149,308,1672,,,,,36,25.5,,,1.0
150,300,1668,7.0,25.0,,,35,118.6,8.5,,
151,299,1668,7.0,10.0,,,38,27.1,6.6,,2.0
152,297,1667,4.0,6.0,7.0,10.0,42,18.1,7.2,,4.0
153,260,1645,11.0,30.0,12.0,,14,121.0,8.0,,
154,248,1633,11.0,5.0,,,37,21.0,6.9,,3.0
155,245,1633,3.0,1.0,,,35,139.2,7.1,,1.0
156,236,1622,5.0,5.0,,,37,21.0,6.6,,
157,230,1615,9.0,16.0,,,-18,-70.35,7.5,,1.5
158,210,1604,,,,,35,25.5,,,
159,199,1591,7.0,26.0,,,37,-25.5,,,
160,198,1590,,,,,-17,-72.9,7.7,,1.5
161,194,1586,7.0,10.0,0.0,30.0,-12,-77.7,8.5,60.0,3.5
162,187,1580,4.0,6.0,,,51,1.3090000000000002,6.2,33.0,
163,170,1543,9.0,1.0,,,10,-64.1,,,
164,165,1531,1.0,26.0,,,38,-9.1,7.7,,
165,157,1511,3.0,26.0,,,46,13.433,6.5,10.0,3.0
166,152,1509,9.0,10.0,,,40,28.1,7.7,,3.0
167,149,1508,5.0,29.0,,,35,25.5,7.1,,3.0
168,126,1389,3.0,20.0,,,38,26.3,6.8,,3.0
169,100,1202,5.0,20.0,,,33,36.0,7.6,,5.0
170,96,1096,12.0,17.0,,,34,137.5,8.4,,2.0
171,59,746,1.0,18.0,,,32,35.5,7.0,,3.0
172,56,740,10.0,26.0,,,40,29.3,7.3,,3.0
173,49,558,12.0,14.0,,,40,28.8,7.0,,
174,47,551,7.0,9.0,,,40,29.9,7.8,,3.0
175,37,362,5.0,24.0,,,31,35.6,,,3.0
176,36,348,,,,,33,35.5,4.1,,3.0
177,26,76,6.0,20.0,,,34,32.0,6.3,,4.0
178,163,1530,9.0,1.0,14.0,30.0,10,-64.1,,,
179,293,1664,,,,,27,128.25,,,1.0
180,91,1076,10.0,31.0,,,23,117.0,,,1.0
181,222,1608,7.0,1.0,,,0,127.325,,,1.5
182,361,1700,1.0,27.0,5.0,0.0,45,-125.0,9.0,,
183,479,1763,9.0,12.0,,,-6,130.0,,,2.5
184,383,1711,9.0,5.0,,,-4,129.0,7.0,,1.5
185,412,1737,10.0,16.0,16.0,0.0,51,158.0,,,4.0
186,301,1668,7.0,31.0,,,38,126.0,6.4,,1.5
187,263,1647,5.0,7.0,,,-15,-75.0,,,2.0
188,246,1633,5.0,14.0,,,-41,-73.8,,,1.5
189,204,1597,9.0,10.0,,,33,131.6,6.4,,1.0
190,400,1730,7.0,8.0,8.0,45.0,-32,-71.5,9.1,,3.5
191,321,1677,4.0,13.0,,,40,144.0,8.1,,2.0
192,281,1657,3.0,15.0,23.0,30.0,-36,-73.03,8.0,,2.5
193,212,1604,11.0,24.0,18.0,30.0,-17,-70.94,8.5,30.0,3.5
194,84,1033,12.0,5.0,,,33,35.0,,,4.0
195,294,1666,5.0,31.0,,,35,136.8,6.4,,1.0
196,440,1751,5.0,25.0,5.0,30.0,-37,-73.0,8.5,,3.5
197,1,-2000,,,,,35,35.8,,,6.0
198,39,416,,,,,-6,105.423,,,3.5
199,31,262,,,,,36,30.0,,,4.0
200,61,766,7.0,20.0,,,31,130.7,6.5,,1.5
201,197,1589,3.0,21.0,,,34,138.2,6.7,,1.0
202,304,1670,8.0,19.0,,,33,122.5,6.8,,1.5
203,407,1735,12.0,27.0,,,15,121.7,,,1.5
204,122,1360,11.0,22.0,,,33,136.2,7.0,,2.0
205,399,1726,4.0,1.0,,,36,136.0,6.6,,1.0
206,291,1662,10.0,30.0,14.0,,31,132.0,7.6,,2.5
207,259,1644,10.0,18.0,,,39,140.1,6.9,,1.0
208,233,1616,12.0,6.0,,,39,144.5,7.5,,1.0
209,207,1602,2.0,8.0,,,35,140.5,7.2,,1.0
210,191,1586,1.0,18.0,,,35,136.8,8.2,,1.0
211,145,1498,8.0,2.0,,,9,-62.3,,,
212,111,1303,8.0,8.0,,,35,27.0,8.0,,4.0
213,66,818,8.0,,,,35,139.3,7.9,,1.0
214,58,745,6.0,9.0,,,34,135.3,6.5,,1.0
215,48,554,8.0,15.0,,,36,27.3,7.0,,4.0
216,43,543,,,,,40,27.8,6.8,,4.0
217,10,-426,6.0,,,,38,22.7,7.1,,5.0
218,3,-1610,,,,,36,25.4,,,6.0
219,477,1763,3.0,15.0,,,40,142.0,7.1,,1.0
220,471,1762,4.0,2.0,,,22,92.0,,,
221,429,1748,5.0,14.0,,,38,22.1,6.8,,3.0
222,322,1677,11.0,4.0,,,35,141.5,7.4,,3.0
223,253,1640,7.0,31.0,,,42,140.68,6.5,,1.0
224,231,1616,9.0,9.0,,,38,142.0,7.0,,1.0
225,228,1614,11.0,26.0,,,37,138.0,7.7,,1.0
226,203,1596,9.0,4.0,,,33,131.7,6.9,,2.0
227,178,1562,10.0,28.0,10.0,,-38,-73.5,8.0,,3.5
228,173,1546,1.0,14.0,,,32,35.5,6.5,,3.0
229,142,1495,9.0,12.0,,,35,139.5,7.1,,2.0
230,137,1481,5.0,3.0,,,36,28.0,7.1,,3.0
231,124,1361,8.0,3.0,,,33,135.0,8.4,,3.0
232,90,1068,3.0,18.0,,,29,34.95,,,4.0
233,77,887,8.0,26.0,,,33,135.3,8.6,,3.0
234,74,869,7.0,13.0,,,38,143.8,8.6,,4.0
235,53,684,11.0,29.0,,,32,134.0,8.4,,1.0
236,9,-479,,,,,39,23.3,7.0,,3.0
237,11,-373,,,,,38,22.25,7.3,,5.0
238,38,365,7.0,21.0,,,35,23.0,8.0,70.0,4.0
239,179,1570,2.0,8.0,13.0,,-36,-73.0,8.3,,3.0
240,185,1575,12.0,16.0,18.0,30.0,-39,-73.2,8.5,,2.5
241,216,1605,2.0,3.0,,,33,134.9,7.9,,3.0
242,226,1611,12.0,2.0,,,39,144.5,8.1,,4.0
243,337,1687,10.0,20.0,10.0,30.0,-13,-76.5,8.5,30.0,3.5
244,346,1692,6.0,7.0,,,17,-76.7,7.7,,
245,367,1703,12.0,30.0,17.0,,34,139.8,8.2,,3.0
246,377,1707,10.0,28.0,5.0,,33,134.8,8.4,,4.0
247,424,1746,10.0,29.0,3.0,30.0,-11,-77.19800000000001,8.0,30.0,3.5
248,439,1751,5.0,20.0,,,37,138.1,6.6,,1.0
249,456,1755,11.0,1.0,9.0,30.0,37,-10.0,8.5,,
250,487,1766,3.0,8.0,,,40,140.7,6.9,,1.0
251,76,887,8.0,2.0,,,37,138.1,6.5,,1.0
252,83,1026,6.0,16.0,,,34,131.8,7.5,,3.0
253,116,1341,10.0,31.0,,,41,139.5,7.0,,2.5
254,315,1674,2.0,17.0,11.0,30.0,-3,127.75,6.8,40.0,1.5
255,146,1498,9.0,20.0,,,34,138.1,8.3,,4.0
256,57,744,6.0,30.0,,,32,130.5,6.4,,2.0
257,484,1765,5.0,,,,23,113.25,,,2.0
258,362,1700,4.0,1.0,,,32,129.7,,,2.0
259,419,1741,8.0,29.0,,,41,139.37,6.9,,2.5
260,502,1770,12.0,,,,14,120.98,,,0.0
261,912,1861,6.0,5.0,,,-6,107.3,,,1.0
262,858,1856,3.0,,,,-44,172.0,,,0.5
263,963,1867,8.0,5.0,,,-33,151.3,,,-1.0
264,738,1844,3.0,22.0,10.0,13.0,43,16.7,,,2.0
265,816,1854,1.0,15.0,,,20,134.8,,,
266,562,1792,1.0,23.0,,,39,-28.0,,,
267,862,1856,7.0,26.0,,,54,-165.0,,,
268,956,1866,8.0,15.0,,,-33,151.3,,,-1.0
269,578,1798,12.0,17.0,,,43,4.183,,,
270,567,1792,5.0,21.0,,,52,4.53,,,
271,623,1819,,,,,19,145.4,,,1.0
272,735,1843,9.0,14.0,10.0,30.0,42,18.1,6.5,,4.0
273,944,1865,11.0,28.0,,,-12,-77.0,,,1.0
274,553,1789,,,,,38,141.0,,,
275,938,1865,7.0,16.0,3.0,0.0,54,-167.0,,,
276,988,1868,8.0,19.0,,,11,92.73,,,
277,540,1787,,,,,38,-28.0,,,
278,525,1780,9.0,9.0,,,31,130.7,,,1.0
279,711,1839,2.0,12.0,,,-33,-76.83,,,
280,906,1861,3.0,,,,-3,128.2,,,1.0
281,575,1796,5.0,29.0,,,54,-167.0,,,
282,834,1854,12.0,4.0,,,16,-99.2,,,
283,953,1866,3.0,6.0,,,36,25.396,6.0,,4.0
284,780,1851,5.0,4.0,,,-5,105.0,,,1.5
285,898,1860,3.0,17.0,,,16,-99.2,,,
286,821,1854,7.0,9.0,,,50,155.5,,,
287,774,1850,7.0,20.0,,,39,142.0,,,0.0
288,955,1866,8.0,9.0,,,-33,151.3,,,-1.0
289,773,1850,,,,,20,134.8,,,
290,845,1855,4.0,14.0,,,-9,121.0,,,1.0
291,707,1837,10.0,,,,7,146.5,,,
292,557,1791,5.0,13.0,,,32,130.3,,,2.5
293,672,1829,5.0,23.0,,,41,24.3,7.3,,2.0
294,809,1853,10.0,29.0,,,24,121.83,,,
295,731,1843,2.0,17.0,,,15,-61.267,,,
296,528,1780,10.0,31.0,,,31,130.7,,,1.0
297,950,1866,2.0,2.0,,,38,26.2,,,3.0
298,577,1797,11.0,21.0,,,31,130.7,,,
299,896,1859,12.0,25.0,,,1,125.1,,,1.0
300,958,1866,9.0,12.0,,,-14,-169.59,,,
301,518,1777,11.0,14.0,,,62,17.333,,,
302,756,1847,10.0,19.0,,,-31,-71.18,,,
303,948,1866,1.0,31.0,,,36,25.3,6.1,,
304,936,1865,3.0,1.0,,,26,127.5,,,0.5
305,849,1855,10.0,22.0,3.0,45.0,37,-122.4,,,0.0
306,676,1830,9.0,16.0,,,14,120.9,,,1.0
307,796,1852,11.0,19.0,,,-3,128.2,,,0.0
308,581,1799,,,,,-12,-77.0,,,1.0
309,999,1869,4.0,22.0,,,-12,-77.1,,,1.0
310,847,1855,8.0,11.0,9.0,15.0,-33,-71.7,,,0.0
311,727,1842,11.0,11.0,,,24,89.25,6.0,,
312,602,1809,12.0,4.0,,,-33,18.45,,,
313,951,1866,2.0,6.0,,,36,23.0,6.0,,4.0
314,630,1819,8.0,31.0,,,66,12.85,5.8,,
315,722,1840,1.0,28.0,8.0,,-12,-77.3,,40.0,0.0
316,559,1791,11.0,2.0,21.0,,37,21.0,7.0,,3.0
317,560,1792,,,,,57,-152.0,,,1.0
318,922,1862,5.0,27.0,20.0,0.0,32,-117.2,5.9,,
319,856,1856,2.0,15.0,13.0,25.0,37,-122.3,5.5,,-1.0
320,982,1868,8.0,13.0,,,10,-63.1,8.5,,
321,759,1848,7.0,12.0,,,-17,-149.9,,,0.5
322,663,1827,8.0,9.0,,,53,158.5,,,1.5
323,631,1820,3.0,1.0,,,54,-164.65,,,0.5
324,757,1847,10.0,31.0,,,7,93.667,,,
325,827,1854,9.0,27.0,,,0,127.4,,,0.5
326,622,1818,11.0,8.0,,,-7,117.0,8.5,600.0,2.0
327,981,1868,8.0,12.0,,,16,-99.9,,,
328,871,1857,7.0,13.0,22.0,,34,138.3,6.4,,
329,713,1839,5.0,1.0,,,42,145.0,7.3,,1.0
330,788,1852,7.0,17.0,,,20,-75.8,,,
331,957,1866,9.0,5.0,13.0,0.0,58,-152.0,,,
332,920,1862,3.0,4.0,9.0,30.0,14,121.0,6.0,,0.5
333,894,1859,12.0,9.0,2.0,0.0,13,-89.8,7.0,,1.5
334,882,1859,7.0,29.0,,,0,125.5,7.3,,1.5
335,783,1851,5.0,26.0,18.0,14.0,-27,-70.35,7.2,,2.0
336,743,1845,6.0,19.0,,,23,68.367,6.3,,
337,718,1840,2.0,14.0,,,0,127.325,,,0.5
338,667,1828,5.0,26.0,,,32,129.9,6.4,,
339,621,1818,3.0,18.0,,,-4,101.5,7.0,,1.5
340,895,1859,12.0,17.0,,,0,124.9,,,0.0
341,901,1860,8.0,,,,1,121.0,,,0.0
342,802,1852,11.0,29.0,,,32,-115.5,7.0,,1.0
343,684,1834,2.0,9.0,1.0,,43,141.4,6.4,,1.0
344,930,1863,9.0,20.0,,,44,141.5,6.4,,0.0
345,850,1855,11.0,7.0,,,34,137.6,7.0,,
346,604,1811,11.0,19.0,14.0,15.0,-33,-71.4,,,2.0
347,996,1869,2.0,6.0,,,-39,-73.4,,,
348,995,1869,1.0,27.0,,,-36,-73.0,,,
349,992,1868,10.0,16.0,,,-33,-71.7,,,0.5
350,991,1868,10.0,2.0,,,-17,-72.5,,,0.5
351,989,1868,9.0,14.0,,,-36,-73.2,,,0.5
352,976,1868,5.0,25.0,,,16,-99.2,,,
353,975,1868,5.0,15.0,,,55,-161.0,,,2.5
354,969,1868,3.0,17.0,11.0,37.0,18,-65.1,,,
355,962,1867,9.0,,,,10,-64.1,7.5,,
356,943,1865,11.0,18.0,,,-19,-173.5,8.0,,3.0
357,929,1863,8.0,17.0,,,-19,168.5,7.5,,1.0
358,927,1863,3.0,16.0,,,-6,106.7,,,0.0
359,915,1861,10.0,20.0,17.0,30.0,38,142.0,7.4,,2.0
360,914,1861,9.0,25.0,,,-1,100.0,6.5,,1.5
361,913,1861,6.0,17.0,,,1,97.5,6.8,,0.5
362,909,1861,4.0,26.0,,,1,97.5,7.0,70.0,1.5
363,902,1860,10.0,6.0,,,-1,128.5,,,0.0
364,900,1860,4.0,23.0,,,-12,-77.1,,,0.0
365,897,1860,4.0,8.0,,,18,-73.35,7.5,,
366,887,1859,9.0,25.0,,,-5,130.5,6.8,,0.5
367,884,1859,8.0,25.0,,,13,-87.81,6.2,,1.5
368,881,1859,7.0,20.0,,,-4,129.9,,,0.0
369,880,1859,6.0,28.0,,,1,126.5,7.0,,3.0
370,879,1858,12.0,13.0,,,1,126.0,7.3,,1.5
371,876,1858,9.0,,,,26,127.5,,,
372,875,1858,4.0,24.0,11.0,15.0,-30,-71.4,6.5,,1.0
373,873,1857,11.0,18.0,,,1,125.2,,,0.0
374,872,1857,11.0,17.0,,,1,125.2,,,1.5
375,870,1857,5.0,13.0,,,-8,115.5,7.0,50.0,2.0
376,868,1857,9.0,17.0,22.0,,40,29.0,,,
377,861,1856,7.0,25.0,,,-8,116.0,,,0.0
378,848,1855,9.0,25.0,,,15,-85.96,,,
379,844,1855,3.0,20.0,0.0,30.0,40,-124.2,6.0,,0.0
380,829,1854,10.0,22.0,3.0,35.0,37,-122.4,,,0.0
381,825,1854,8.0,7.0,,,8,-83.0,7.2,,1.5
382,824,1854,8.0,4.0,,,8,-83.0,7.2,,1.5
383,819,1854,5.0,31.0,12.0,59.0,34,-119.7,,,0.0
384,818,1854,1.0,27.0,18.0,10.0,57,-152.0,,,0.5
385,815,1854,1.0,4.0,,,-3,128.6,6.0,,0.0
386,811,1853,12.0,24.0,,,-21,-175.167,,,
387,810,1853,11.0,,,,47,152.0,,,2.0
388,803,1852,12.0,4.0,,,17,-100.0,7.0,,0.0
389,801,1852,11.0,27.0,,,-12,-77.1,,,
390,648,1824,11.0,30.0,,,14,-61.0,,,
391,644,1823,11.0,30.0,,,14,-61.0,,,
392,643,1823,9.0,9.0,,,-6,108.5,6.8,150.0,-1.5
393,616,1816,5.0,1.0,,,5,96.5,,,0.0
394,611,1814,,,,,-10,123.633,,,0.0
395,794,1852,11.0,11.0,0.0,0.0,1,98.0,6.8,,0.0
396,781,1851,5.0,15.0,16.0,10.0,37,-122.4,,,
397,767,1849,9.0,28.0,9.0,,55,166.0,,,
398,760,1848,10.0,15.0,14.0,10.0,-41,173.6,7.9,,0.5
399,751,1847,5.0,23.0,,,-12,-77.1,,,1.5
400,750,1846,3.0,,,,39,142.5,6.9,,1.0
401,749,1846,1.0,25.0,0.0,0.0,2,126.5,7.3,,0.5
402,744,1845,7.0,5.0,,,-39,175.05,,,0.5
403,729,1843,2.0,7.0,,,-7,114.0,6.0,,0.0
404,728,1843,1.0,5.0,,,1,98.0,7.3,70.0,2.0
405,725,1841,12.0,16.0,,,-4,127.5,6.0,,1.5
406,724,1841,11.0,26.0,,,-5,130.0,,,1.5
407,710,1838,5.0,7.0,,,-36,-73.1,,,
408,706,1837,9.0,29.0,,,5,96.0,7.3,100.0,0.5
409,701,1836,11.0,28.0,,,-8,118.7,7.5,,0.5
410,697,1836,7.0,3.0,,,-22,-70.3,7.5,,1.0
411,695,1836,3.0,5.0,,,-8,118.7,,,0.5
412,685,1834,3.0,14.0,,,16,-99.9,7.0,,0.0
413,680,1833,3.0,10.0,,,16,-99.9,,,0.5
414,677,1831,12.0,3.0,23.0,40.0,12,-61.5,,,
415,599,1808,8.0,8.0,,,33,134.8,6.5,,0.5
416,586,1802,8.0,,,,-3,128.2,,,1.5
417,585,1802,3.0,19.0,,,17,-62.4,,,
418,547,1787,10.0,27.0,,,18,-77.92,,,
419,579,1798,2.0,22.0,,,10,-82.9,,,
420,556,1791,4.0,15.0,,,56,163.0,6.8,20.0,
421,545,1787,4.0,3.0,15.0,30.0,15,-97.0,7.3,,1.0
422,517,1775,12.0,18.0,,,19,-72.4,,,
423,513,1775,4.0,18.0,,,-3,128.2,,,0.0
424,501,1770,6.0,3.0,,,18,-72.3,,,
425,993,1868,10.0,21.0,15.0,53.0,37,-122.1,6.8,,0.5
426,952,1866,3.0,2.0,15.0,30.0,40,19.5,6.3,,3.0
427,945,1866,1.0,2.0,,,40,19.4,6.5,,4.0
428,942,1865,10.0,19.0,,,13,123.5,6.0,,0.0
429,940,1865,10.0,8.0,20.0,46.0,37,-121.9,6.3,,0.5
430,918,1861,12.0,26.0,,,38,22.2,7.3,,4.0
431,888,1859,10.0,5.0,12.0,0.0,-27,-70.35,7.6,,2.5
432,867,1856,11.0,13.0,,,38,26.25,6.6,,3.0
433,866,1856,10.0,12.0,0.0,45.0,35,26.0,8.3,,3.0
434,851,1855,11.0,11.0,,,35,139.8,7.0,,
435,846,1855,7.0,11.0,4.0,15.0,34,-118.1,6.0,,0.0
436,839,1855,1.0,23.0,9.0,,-41,175.0,8.0,,3.0
437,808,1853,8.0,18.0,8.0,30.0,38,23.5,,,3.0
438,807,1853,7.0,15.0,,,10,-64.2,6.7,,
439,790,1852,9.0,16.0,10.0,30.0,14,120.5,7.5,,1.5
440,784,1851,10.0,12.0,6.0,,40,19.7,6.6,,3.0
441,775,1851,2.0,28.0,,,35,28.7,7.2,,3.0
442,772,1849,11.0,17.0,10.0,10.0,-29,-71.37,7.5,,2.5
443,742,1845,4.0,7.0,,,17,-100.6,8.0,,1.5
444,741,1845,2.0,8.0,7.0,30.0,1,124.85,7.0,,0.0
445,734,1843,10.0,18.0,,,36,27.6,6.5,,4.0
446,733,1843,7.0,8.0,5.0,5.0,-39,175.0,7.5,,
447,730,1843,2.0,8.0,14.0,50.0,16,-62.2,8.3,33.0,
448,723,1841,5.0,17.0,21.0,30.0,52,158.0,8.4,30.0,3.0
449,715,1840,1.0,4.0,,,-8,110.5,7.0,150.0,0.0
450,702,1837,1.0,1.0,1.0,,33,35.5,,,4.0
451,678,1833,1.0,19.0,,,40,19.9,6.4,,4.0
452,675,1830,1.0,18.0,9.0,15.0,14,120.9,,,
453,668,1828,11.0,9.0,10.0,30.0,14,120.9,7.5,,0.5
454,655,1825,9.0,21.0,1.0,45.0,10,-61.3,,,
